ImageID,Moisture,Firmness,pH,TSS,Ethanol,CO2,Formaldehyde,Category
litchi_rotten (645),64.95653921,0.981837254,4.104120145,9.122360864,10.63470474,1033.950705,0.057146286,Rotten
litchi_rotten (646),64.21118904,0.624345317,3.836967898,10.22719354,6.200027496,945.5218479,0.173891823,Rotten
litchi_rotten (647),64.10522784,0.714271809,3.55496903,10.83491432,10.31971734,1360.227402,0.014454402,Rotten
litchi_rotten (648),62.31348713,0.56449068,3.892377547,8.537724331,8.567962557,1237.162611,0.175177144,Rotten
litchi_rotten (649),61.36371105,1.07429354,3.732451724,11.25626762,12.92217033,1127.645822,0.104857197,Rotten
litchi_rotten (650),61.96688558,1.122029479,3.60845925,10.4244384,12.58129206,952.2390477,0.081653355,Rotten
litchi_rotten (651),60.55332387,1.005742298,4.094324159,11.79814975,14.10612507,1033.972462,0.061936113,Rotten
litchi_rotten (652),61.98130742,1.317102133,3.865119659,9.358115677,5.148301624,1471.890399,0.059423432,Rotten
litchi_rotten (653),60.09200898,1.361008821,4.153293489,8.432583769,13.09103217,1164.062956,0.061160516,Rotten
litchi_rotten (654),66.27258401,1.115624397,4.064211553,10.0260048,14.38462053,1080.489497,0.176960616,Rotten
litchi_rotten (655),63.16375407,0.51275648,3.985080256,8.343243087,12.89300449,1164.99543,0.144759046,Rotten
litchi_rotten (656),69.73144711,1.195229656,3.503517852,11.87810609,6.301944599,1345.291954,0.133944602,Rotten
litchi_rotten (657),61.93717051,0.917999217,3.79947642,8.154739833,5.812791048,1038.076256,0.15974983,Rotten
litchi_rotten (658),63.4582857,1.065557483,3.638240397,11.0140156,5.208452398,925.0942847,0.051422933,Rotten
litchi_rotten (659),63.57841159,1.149080602,4.137558538,10.10040959,11.28745226,1209.455283,0.123608562,Rotten
litchi_rotten (660),60.08451496,0.850236614,3.622208789,9.47448261,11.29672652,1265.642872,0.092013248,Rotten
litchi_rotten (661),68.39207953,1.417098505,3.700242036,8.263368658,14.86913714,1298.902602,0.156488327,Rotten
litchi_rotten (662),60.3199446,0.633974867,3.861785737,10.4886677,8.980431741,1417.391314,0.061851222,Rotten
litchi_rotten (663),69.40179835,1.171511807,3.684354533,10.34088132,8.319062849,1059.821884,0.128635723,Rotten
litchi_rotten (664),68.92074351,0.50435958,3.646905274,9.123533092,11.24424927,852.7484274,0.176442482,Rotten
litchi_rotten (665),65.35521916,1.424651105,3.919369528,11.64088681,13.25608673,1470.844009,0.080430095,Rotten
litchi_rotten (666),65.43595575,0.612504133,3.562250666,9.216440029,14.3677395,1104.508349,0.013324417,Rotten
litchi_rotten (667),66.53777923,0.59488423,3.540717431,9.798901642,13.03124166,1236.280257,0.103210164,Rotten
litchi_rotten (668),63.87050012,0.833007633,3.760571707,10.17504982,9.266739806,1266.413726,0.069194498,Rotten
litchi_rotten (669),66.47222283,0.873566286,4.004465118,8.400927513,11.34914235,1182.559596,0.134445076,Rotten
litchi_rotten (670),60.44768389,0.714300072,3.888364731,11.72864688,13.56299327,943.6802708,0.190206585,Rotten
litchi_rotten (671),60.54047627,1.085121661,3.796013528,9.49814461,9.906096883,1328.600135,0.097121664,Rotten
litchi_rotten (672),64.5723042,0.942914098,3.896026095,8.323116855,7.166866437,1362.626382,0.093238046,Rotten
litchi_rotten (673),65.49622301,0.534175589,3.755816039,9.549164695,6.697234397,1187.08291,0.13091696,Rotten
litchi_rotten (674),68.8781764,0.819652062,4.155302435,10.40081019,5.001577446,1141.992812,0.020699501,Rotten
litchi_rotten (675),61.04660634,1.310432914,3.538433424,10.05461069,12.18237995,879.7567282,0.050701238,Rotten
litchi_rotten (676),68.22647927,1.189701535,3.971374035,10.7781679,6.110972088,858.766163,0.183795865,Rotten
litchi_rotten (677),62.10047337,1.224870854,4.123897865,8.221935768,7.438390997,1037.695392,0.133988523,Rotten
litchi_rotten (678),63.94083649,1.198116924,4.062719296,9.138162441,7.978763315,1017.592309,0.002688809,Rotten
litchi_rotten (679),63.16602435,0.810973021,3.628828724,11.27692231,10.6037986,1467.559516,0.040925095,Rotten
litchi_rotten (680),64.00155273,0.599663922,3.707148444,8.319574751,8.979572773,1348.53592,0.136567453,Rotten
litchi_rotten (681),61.50495498,0.772467184,4.001933557,11.42194382,11.74673992,1261.947007,0.152879841,Rotten
litchi_rotten (682),65.03570074,1.3317853,3.558989391,8.367584368,5.556386593,1162.353662,0.167971915,Rotten
litchi_rotten (683),68.0164259,1.480470798,4.06830319,11.33781686,6.239391943,917.1572715,0.058435361,Rotten
litchi_rotten (684),64.4153401,0.993847015,4.003234861,9.443153604,9.992115035,1484.919671,0.186205719,Rotten
litchi_rotten (685),64.90613576,0.509700355,4.010724654,10.44883625,8.369647878,1062.528489,0.110589379,Rotten
litchi_rotten (686),68.48767585,0.640044812,3.570168959,8.611548463,7.958133628,874.8479217,0.139307804,Rotten
litchi_rotten (687),67.06058115,0.822080575,4.002432381,8.264674887,5.67028079,1145.659227,0.119347773,Rotten
litchi_rotten (688),64.90454409,1.078585349,3.975872688,8.863752816,13.95719175,1411.798608,0.024548011,Rotten
litchi_rotten (689),62.57695648,0.575093646,4.081645744,8.511415272,11.91818586,1421.103701,0.192622932,Rotten
litchi_rotten (690),68.84926747,1.443357299,3.529117169,9.249623591,6.216181568,807.6761412,0.024575116,Rotten
litchi_rotten (691),65.77020402,0.865083673,3.516177468,10.05753299,5.650459577,1420.407021,0.050976391,Rotten
litchi_rotten (692),62.2114761,1.412584218,3.76110497,10.35503785,14.74872533,990.0389522,0.162725576,Rotten
litchi_rotten (693),62.69119753,1.280521803,3.604151799,11.15947243,11.8117255,827.2806548,0.123719392,Rotten
litchi_rotten (694),68.03133089,1.255437273,3.890869134,10.62495957,9.174560711,1393.453189,0.167629833,Rotten
litchi_rotten (695),60.44145562,1.10671958,4.142144231,10.4350333,12.01731041,1404.706729,0.103147238,Rotten
litchi_rotten (696),69.92092187,1.126783817,3.774035811,9.64712811,12.56331786,1217.361756,0.075398647,Rotten
litchi_rotten (697),61.3035168,1.138003235,4.091465264,9.89523374,12.79962202,1202.10363,0.1843691,Rotten
litchi_rotten (698),67.96068525,1.128721387,3.500168612,9.658083318,9.778773057,1369.184191,0.007250464,Rotten
litchi_rotten (699),63.94775317,1.053728231,3.61796025,11.36866412,9.298827581,1350.416687,0.171226044,Rotten
litchi_rotten (700),64.92216183,1.486414018,3.521296478,8.92000181,5.110280843,1423.073831,0.046163557,Rotten
litchi_rotten (701),68.80650577,1.232290567,3.729703026,8.022883726,14.26557115,1186.923213,0.169747266,Rotten
litchi_rotten (702),64.1291119,1.276946388,4.135732717,10.60527959,11.03307878,1477.352965,0.027839323,Rotten
litchi_rotten (703),65.37493754,1.372462815,3.567866487,8.809848735,7.031539372,1497.302782,0.116043793,Rotten
litchi_rotten (704),60.49299662,0.715639763,3.924486844,11.56046055,14.19603419,881.581227,0.177621584,Rotten
litchi_rotten (705),60.02347474,0.583804159,3.816047157,11.43618532,14.14931902,1394.680632,0.094707929,Rotten
litchi_rotten (706),62.44799873,0.982894437,4.156927749,8.306909488,14.89184164,1149.87558,0.149313335,Rotten
litchi_rotten (707),66.80583093,1.014080696,3.5857634,8.425553622,13.74056563,1071.296437,0.160934324,Rotten
litchi_rotten (708),61.21264893,1.32918178,3.648419495,9.980686369,14.97784388,1229.150617,0.147298842,Rotten
litchi_rotten (709),61.13761959,0.943783579,3.520679378,10.43689065,7.446861881,839.1758901,0.185065947,Rotten
litchi_rotten (710),64.10960608,1.070853026,3.803754675,9.09963335,13.42249585,1154.522783,0.089366846,Rotten
litchi_rotten (711),66.47837039,1.027070939,3.69448303,10.86719087,13.23028309,1409.623399,0.034625088,Rotten
litchi_rotten (712),67.12071992,0.538202784,4.108934154,10.37966408,7.309403592,949.4230613,0.009562213,Rotten
litchi_rotten (713),61.78450674,1.115214897,3.923458569,9.299296439,5.98437549,1098.472926,0.049291974,Rotten
litchi_rotten (714),60.79588147,1.328043286,3.929863517,8.101485952,14.79420514,1457.636621,0.028639501,Rotten
litchi_rotten (715),69.40397034,0.657500548,3.872337488,11.00060113,7.960245515,1099.994686,0.111589748,Rotten
litchi_rotten (716),62.60666383,1.094331734,3.564295236,8.859014663,13.7089179,1050.857343,0.036989067,Rotten
litchi_rotten (717),68.53346498,1.093610544,3.811513079,11.33789497,5.041271547,1108.375654,0.007786741,Rotten
litchi_rotten (718),68.6349145,0.664184964,4.199653633,9.68116104,5.210248072,1163.616937,0.007197966,Rotten
litchi_rotten (719),67.72522592,0.623463574,4.084660504,10.30830977,9.658713087,1242.393941,0.1663139,Rotten
litchi_rotten (720),61.68833607,1.480051943,4.125421338,11.49179492,7.387146839,1360.484961,0.118289986,Rotten
litchi_rotten (721),68.21801459,0.89371917,4.076258451,11.454492,11.89841283,1116.471544,0.07161706,Rotten
litchi_rotten (722),67.69250559,0.727421729,3.572129185,9.486078301,10.65564326,1372.236655,0.178845609,Rotten
litchi_rotten (723),65.9672299,0.671324544,3.659213778,8.835555571,5.774857975,1173.604463,0.014039322,Rotten
litchi_rotten (724),63.37202035,1.167601714,3.502185156,11.10058431,6.626282963,1036.936357,0.196064415,Rotten
litchi_rotten (725),62.62508604,1.109445297,3.712457087,9.732320814,8.880492701,1260.56558,0.123258358,Rotten
litchi_rotten (726),61.21889212,1.143552123,3.576025182,8.768167974,6.85604064,1302.405578,0.036692851,Rotten
litchi_rotten (727),65.09757067,0.588006028,3.830955342,11.61770137,12.92222347,1190.634283,0.13581382,Rotten
litchi_rotten (728),65.85260876,1.393534583,3.973989242,8.792416777,9.160702356,839.6304812,0.152676252,Rotten
litchi_rotten (729),63.59338991,0.889266397,4.112153707,8.103228673,5.934318668,918.9180126,0.085868557,Rotten
litchi_rotten (730),64.75359068,0.813369406,4.024452016,8.081119895,9.843429023,999.7084046,0.172326521,Rotten
litchi_rotten (731),63.63514457,0.962361447,4.157009917,10.48926143,5.908381811,997.8379242,0.030146481,Rotten
litchi_rotten (732),66.41006057,0.890066066,3.537728803,10.64670024,6.289373054,1271.39456,0.055767517,Rotten
litchi_rotten (733),69.01259208,1.363577003,3.508525885,9.24416682,7.39609832,812.8440632,0.018698472,Rotten
litchi_rotten (734),61.63920262,1.429260975,3.96293668,9.280043957,13.59527705,1328.977244,0.042175568,Rotten
litchi_rotten (735),63.8140881,0.803453216,3.702546687,9.35797566,14.24612532,985.7397324,0.047745762,Rotten
litchi_rotten (736),61.40868604,1.363935807,3.677450711,10.72063419,13.26257729,1017.015292,0.183526638,Rotten
litchi_rotten (737),66.2494377,1.28152313,3.731620961,8.232535164,8.340772174,1169.53688,0.015621938,Rotten
litchi_rotten (738),67.28870509,1.430807672,3.688857241,11.71646541,7.724464411,951.1479207,0.085483024,Rotten
litchi_rotten (739),69.31912733,0.745750312,3.858005484,8.890084177,10.49155691,1419.12992,0.106479737,Rotten
litchi_rotten (740),62.78871926,1.07695915,3.808103913,11.99869282,12.21853161,859.7581455,0.179738611,Rotten
litchi_rotten (741),69.50211206,0.774544585,3.858699986,8.686090775,14.93372788,1111.067654,0.199539244,Rotten
litchi_rotten (742),60.63262672,1.32409449,3.970899528,11.08618583,6.315707119,1394.595589,0.150677623,Rotten
litchi_rotten (743),66.03013863,0.505324191,3.770991356,8.89365018,5.49291999,1231.090726,0.194158198,Rotten
litchi_rotten (744),60.57132719,1.064819163,3.675915381,8.323387207,11.94355889,1004.630661,0.157420227,Rotten
litchi_rotten (745),68.93774188,0.839203431,3.616340376,11.4997333,13.32225784,1094.532145,0.192640528,Rotten
litchi_rotten (746),65.29809057,0.822683707,3.744631884,11.43500504,13.4634878,1294.686066,0.141454145,Rotten
litchi_rotten (747),66.69348351,1.144906324,4.019264533,9.61428157,11.78463549,1481.28252,0.015952685,Rotten
litchi_rotten (748),68.31573926,1.351484449,4.029693437,10.80958457,14.54015804,1425.197103,0.080384037,Rotten
litchi_rotten (749),61.50310622,1.109195391,3.966833771,10.22826373,10.11004764,1039.702966,0.129319457,Rotten
litchi_rotten (750),60.38591562,1.353172979,3.663819723,11.41182445,14.13814798,1498.738516,0.070143702,Rotten
litchi_rotten (751),68.78881146,0.764597112,3.911660372,9.260223877,14.67812137,802.4532645,0.054676784,Rotten
litchi_rotten (752),63.14933227,1.019501855,3.899482763,10.0946896,13.47157457,819.3408291,0.115479853,Rotten
litchi_rotten (753),61.28978908,0.950536539,3.838986339,9.941489485,8.097585633,1376.688361,0.186700375,Rotten
litchi_rotten (754),64.68461237,0.5116449,3.88498529,9.415623305,6.962156512,939.6238808,0.006996375,Rotten
litchi_rotten (755),65.98306076,1.056812143,3.844253443,11.56582026,10.48120065,842.5384879,0.153846241,Rotten
litchi_rotten (756),60.30970603,1.161524324,3.895819456,8.663511699,9.530147504,966.0036513,0.144545456,Rotten
litchi_rotten (757),62.74895658,1.091914404,4.000854168,8.598034558,13.77758342,1098.270108,0.192790685,Rotten
litchi_rotten (758),60.32799874,1.236279899,3.576739736,10.30763814,6.000316711,1311.396389,0.186142244,Rotten
litchi_rotten (759),64.20335389,1.071339528,4.024738027,10.62997692,7.577400613,1237.034869,0.152446512,Rotten
litchi_rotten (760),68.95100029,0.566750255,3.595120305,8.778477017,12.51798945,966.3348523,0.104081753,Rotten
litchi_rotten (761),69.82652411,0.616445524,3.546639599,9.562869769,5.94986645,1152.289314,0.040853511,Rotten
litchi_rotten (762),66.37047554,1.096474578,4.18325578,11.78625537,8.20764414,1448.349874,0.109047144,Rotten
litchi_rotten (763),61.61637694,0.774979192,4.169894238,8.986469691,8.871553941,1370.505444,0.153070399,Rotten
litchi_rotten (764),69.0584939,0.579645129,3.542305581,10.67344281,11.22593797,1026.232849,0.179133843,Rotten
litchi_rotten (765),65.16247823,0.929602743,3.810277409,10.96059757,6.581326457,1487.585193,0.157942402,Rotten
litchi_rotten (766),61.53749312,1.054322598,3.630371457,9.792514798,13.6060449,1296.03428,0.039053387,Rotten
litchi_rotten (767),69.21726669,0.828745988,3.839741428,11.75010395,9.475422355,843.714549,0.119937263,Rotten
litchi_rotten (768),67.57469051,1.220433702,4.08112407,10.94662694,14.17021712,824.6124993,0.066434692,Rotten
litchi_rotten (769),67.31705273,1.143770608,4.165428242,9.831698319,9.678699136,917.8855643,0.001841133,Rotten
litchi_rotten (770),67.09180704,0.832818361,3.943976857,10.27734081,7.750402589,1309.499108,0.040044187,Rotten
litchi_rotten (771),62.00339821,1.254872529,3.747733967,10.77045377,6.418288287,928.6172481,0.02264413,Rotten
litchi_rotten (772),62.11006692,1.148695043,3.922327896,10.36876072,5.037450947,1158.040738,0.168543825,Rotten
litchi_rotten (773),66.88292998,1.137445379,3.718400914,11.51479034,10.32157485,865.2820841,0.05170125,Rotten
litchi_rotten (774),62.1972275,1.053427701,4.136876549,9.427554649,6.071566969,1444.62031,0.056939594,Rotten
litchi_rotten (775),64.38671697,0.511389668,4.109280324,9.19954296,8.917277636,1040.77243,0.191987314,Rotten
litchi_rotten (776),67.82001826,1.196507183,3.890762225,8.855355558,10.89271761,1435.69244,0.075817345,Rotten
litchi_rotten (777),67.83952518,0.876041791,3.727359241,8.151131872,7.756858969,1461.412949,0.001917128,Rotten
litchi_rotten (778),64.53261773,1.44260971,3.705372773,8.172055858,6.752242924,804.2900531,0.05676923,Rotten
litchi_rotten (779),67.92189938,1.317984771,3.523392596,11.48022077,12.74721623,1124.894631,0.023859916,Rotten
litchi_rotten (780),68.38621796,1.08769447,4.071074596,10.71357259,14.46791172,817.259239,0.020561712,Rotten
litchi_rotten (781),66.54775751,0.752181982,3.815268249,10.64212966,6.004404179,1436.084936,0.015497458,Rotten
litchi_rotten (782),62.28425852,0.703717393,3.72759305,10.45857128,6.555903244,1162.885281,0.118651894,Rotten
litchi_rotten (783),62.7401178,0.840384838,3.829777248,11.39687658,14.60012657,852.4608089,0.037869545,Rotten
litchi_rotten (784),63.14841155,0.976567944,4.073116593,9.921067703,5.377842218,877.1937098,0.072248559,Rotten
litchi_rotten (785),61.16804108,0.79606551,3.587229945,11.48164331,14.77632337,1068.456317,0.172403543,Rotten
litchi_rotten (786),62.7315962,1.014929495,4.100359192,9.437780105,5.046444831,1458.163935,0.084867628,Rotten
litchi_rotten (787),62.09519224,0.665370426,4.128256185,11.70683002,13.73668656,1285.036406,0.18313827,Rotten
litchi_rotten (788),64.5532875,1.477712813,4.162695541,10.79462792,8.07325181,1407.333206,0.099587611,Rotten
litchi_rotten (789),69.08437548,0.607924555,3.778241595,9.028708544,14.38588858,1056.519652,0.079767323,Rotten
litchi_rotten (790),61.04480317,1.43194414,3.651998283,10.25633969,8.169452886,830.2495897,0.150077785,Rotten
litchi_rotten (791),67.20267924,1.413578011,3.761548573,10.13212225,11.54306322,1482.022346,0.01463502,Rotten
litchi_rotten (792),66.87283004,1.025360482,3.733038467,8.551595287,5.800325698,812.0210935,0.017895677,Rotten
litchi_rotten (793),60.95754199,1.224910272,3.623307739,10.36497162,7.423298115,1463.356157,0.130394743,Rotten
litchi_rotten (794),69.22572405,0.936048298,3.925086669,9.259142495,12.73679346,1058.074197,0.097388143,Rotten
litchi_rotten (795),65.68472202,1.130034578,3.833636912,8.209395067,10.28685854,807.0632835,0.15808305,Rotten
litchi_rotten (796),63.63725521,0.840575937,4.105990695,11.79462463,14.27969062,1282.410062,0.183254167,Rotten
litchi_rotten (797),67.56538583,0.80115902,3.522476706,10.56596148,9.287514083,1486.378213,0.077673376,Rotten
litchi_rotten (798),62.57365458,1.078229786,3.950707549,11.50767573,13.69812366,1475.938006,0.119282005,Rotten
litchi_rotten (799),66.93509837,0.998129674,4.034064215,10.70422402,9.489554375,912.6559078,0.100139326,Rotten
litchi_rotten (800),60.39711208,1.079536369,4.031640598,9.427934769,14.79248279,926.8734642,0.196322131,Rotten
litchi_rotten (801),68.39408038,0.786660581,4.120251777,10.05075229,14.59834381,1195.87724,0.166216881,Rotten
litchi_rotten (802),64.48170847,0.866957832,4.01032362,10.70298704,8.291367056,1246.113378,0.182347542,Rotten
litchi_rotten (803),66.36692914,0.583897961,4.149467043,11.8410093,13.8592367,1317.59254,0.050868018,Rotten
litchi_rotten (804),62.2123782,0.552276372,3.73285962,9.014677836,13.47611374,926.7352523,0.154505285,Rotten
litchi_rotten (805),66.77073713,0.75345713,3.852246592,11.49990823,7.106803973,1471.304961,0.053094645,Rotten
litchi_rotten (806),67.72240276,0.574246859,3.509855764,11.69631122,11.24290401,1247.117479,0.041748507,Rotten
litchi_rotten (807),64.73213187,0.603774709,3.504870311,10.68166206,5.726823156,1392.932843,0.188853232,Rotten
litchi_rotten (808),66.17726924,1.312928405,3.668088634,11.72506651,13.36710721,1178.046001,0.003860883,Rotten
litchi_rotten (809),64.56325924,0.538873697,3.570565038,9.59151435,6.745458835,1089.993793,0.193077741,Rotten
litchi_rotten (810),68.94091369,1.158942794,3.682147958,11.8120647,5.708147014,1484.028035,0.029852379,Rotten
litchi_rotten (811),64.97869181,0.772557749,3.623930306,10.81113151,9.002190955,1207.48496,0.163887616,Rotten
litchi_rotten (812),68.41808709,1.371545681,3.519964017,8.16802307,10.76922139,1406.811508,0.055184511,Rotten
litchi_rotten (813),68.01352058,0.984992285,4.136512902,11.62749133,13.54916959,1467.304677,0.070140465,Rotten
litchi_rotten (814),64.10504821,0.805576459,3.505756192,9.937891236,14.74242526,1272.748239,0.043351542,Rotten
litchi_rotten (815),62.30084492,1.017638936,4.015257501,9.841307939,9.394925126,1184.257075,0.117102808,Rotten
litchi_rotten (816),64.06082133,0.881958019,3.606503521,10.26586642,5.60446923,802.4575956,0.06961911,Rotten
litchi_rotten (817),68.26217376,1.064301065,4.138560735,8.597538187,12.49115579,828.0137485,0.131478608,Rotten
litchi_rotten (818),62.27632536,0.614532868,4.124957158,9.876664194,10.65173256,940.5958512,0.003129464,Rotten
litchi_rotten (819),65.24436346,1.496990503,3.957730802,11.32450887,9.478913448,930.2059023,0.012874977,Rotten
litchi_rotten (820),68.06096748,0.925555878,3.970563905,8.061929837,8.092688788,978.3311566,0.019932231,Rotten
litchi_rotten (821),63.53477475,0.84823064,3.503737399,9.091668641,10.02398528,1013.454246,0.083798737,Rotten
litchi_rotten (822),66.42209637,1.210209848,4.189410096,8.009818346,8.386796045,1052.045845,0.162959235,Rotten
litchi_rotten (823),62.45631574,0.863899406,4.114482823,9.662845237,12.57011868,1094.376383,0.177635582,Rotten
litchi_rotten (824),61.09279445,1.333274305,4.126574358,10.91326204,10.43893696,869.2064369,0.048962148,Rotten
litchi_rotten (825),67.94384225,0.954270724,3.961471176,11.19508732,13.76847774,829.6533524,0.114873945,Rotten
litchi_rotten (826),60.98968623,1.219558413,3.74135085,11.78075904,10.43543915,1271.761114,0.153672999,Rotten
litchi_rotten (827),62.71381395,0.607453216,4.125554054,10.43401845,7.382624133,1176.134377,0.057765886,Rotten
litchi_rotten (828),68.55109422,1.346119186,3.70406185,9.018507467,13.51091882,1110.900942,0.081801547,Rotten
litchi_rotten (829),63.46469287,1.235717987,3.89389808,11.6965918,10.57219045,1244.107959,0.104794841,Rotten
litchi_rotten (830),69.7304535,0.711716778,3.569811681,11.10126302,7.068410381,1379.375585,0.026974969,Rotten
litchi_rotten (831),69.79734335,0.64528601,4.145368941,10.29771393,11.2350781,1099.385036,0.005196459,Rotten
litchi_rotten (832),62.6827602,0.816292349,3.59853932,10.78256086,8.577167649,1248.783626,0.030561162,Rotten
litchi_rotten (833),60.40978222,1.476070586,3.657427764,11.69726542,13.44405612,1467.500557,0.125370724,Rotten
litchi_rotten (834),67.05063284,0.756831575,3.890693911,10.84957611,9.532997386,1387.737147,0.014723652,Rotten
litchi_rotten (835),64.50986503,0.956127209,4.0348651,9.47349803,12.26441358,1098.200567,0.037939273,Rotten
litchi_rotten (836),61.00752844,0.530020226,3.933545914,10.85211281,5.955362076,1251.301786,0.067570777,Rotten
litchi_rotten (837),67.07522819,0.89722753,3.662493739,8.161112651,8.960243463,923.9496453,0.015574013,Rotten
litchi_rotten (838),60.31174909,1.071320015,3.50066013,9.545662247,14.83241436,1192.365529,0.038339854,Rotten
litchi_rotten (839),68.7019669,1.453124613,4.030005406,9.625292127,13.08460289,1486.929804,0.182253958,Rotten
litchi_rotten (840),61.38652529,1.016736045,4.189645128,8.667352938,6.599408024,1162.820581,0.003859826,Rotten
litchi_rotten (841),61.27311879,1.319107326,4.066939184,8.092341922,7.777640495,1449.346809,0.130686385,Rotten
litchi_rotten (842),61.75672298,1.047127643,3.822144633,8.533524947,8.298158089,1085.134444,0.076881786,Rotten
litchi_rotten (843),69.60266358,0.540785013,4.132637083,10.61848598,11.5036556,1499.191379,0.134529748,Rotten
litchi_rotten (844),66.9316936,0.815008275,3.786893371,11.20915527,12.56994759,1205.454025,0.117738344,Rotten
litchi_rotten (845),68.01371535,1.075549508,3.867453859,11.95281397,12.49526609,829.588296,0.044699751,Rotten
litchi_rotten (846),63.97634986,1.450593966,3.833990837,9.385454012,10.09874056,1210.728358,0.169441898,Rotten
litchi_rotten (847),63.36312728,1.35913036,3.813336711,10.39751689,13.10820538,992.200887,0.098388077,Rotten
litchi_rotten (848),62.34484007,0.728355614,4.042633539,11.74857987,9.370780828,822.7369254,0.164507204,Rotten
litchi_rotten (849),64.80648028,0.72010983,3.868738235,8.668167125,6.238805653,1374.597313,0.081202507,Rotten
litchi_rotten (850),65.51828734,0.701172967,3.721701985,10.87058235,10.64441842,993.0107459,0.196937111,Rotten
litchi_rotten (851),66.31774844,1.422498896,3.680710717,11.01991493,14.52301385,1357.583988,0.154097872,Rotten
litchi_rotten (852),62.57118504,1.352666153,3.526423122,8.355902143,12.92993651,1001.752308,0.193190041,Rotten
litchi_rotten (853),69.48654081,1.274883432,3.908236613,11.44499754,10.78700648,936.0284477,0.102865296,Rotten
litchi_rotten (854),61.69758498,0.892735114,3.660972991,11.25242019,11.4680566,1481.754902,0.094738226,Rotten
litchi_rotten (855),69.65653175,1.004380704,3.603693745,8.133612026,14.30562027,1053.151729,0.151090762,Rotten
litchi_rotten (856),60.14856123,0.964331745,3.957680975,8.36433766,9.283427944,1220.963348,0.176058253,Rotten
litchi_rotten (857),64.81125692,0.753398108,3.97684648,8.196507576,8.313941389,1226.987045,0.192829159,Rotten
litchi_rotten (858),63.33367838,1.005028046,4.026508425,9.338974127,14.77241565,1192.331438,0.064910381,Rotten
litchi_rotten (859),64.49123414,0.530496548,3.852503827,10.03715596,13.63443134,1440.28702,0.159740915,Rotten
litchi_rotten (860),65.70664579,0.631810373,4.125838224,10.12939091,8.230435846,1272.10875,0.04212912,Rotten
litchi_rotten (861),64.35589158,1.386589596,4.155439927,9.070667039,9.637805974,1082.613103,0.109114869,Rotten
litchi_rotten (862),64.1484685,1.251679767,4.065159658,11.64638755,9.15078129,1403.666269,0.03596963,Rotten
litchi_rotten (863),67.32723415,0.922868409,3.944915437,9.473051159,6.490956787,926.7440294,0.069479472,Rotten
litchi_rotten (864),66.85876275,1.017150362,3.712604668,8.182200624,14.57819324,1180.96573,0.186271673,Rotten
litchi_rotten (865),68.33271282,0.869998886,4.188061445,9.200908446,9.043124312,1465.38526,0.02921814,Rotten
litchi_rotten (866),62.49958981,1.240779867,3.691895317,10.12443769,13.75329083,1237.778341,0.126480179,Rotten
litchi_rotten (867),66.0952851,1.284187179,3.641859845,9.63288729,6.893562277,1371.877915,0.118590855,Rotten
litchi_rotten (868),65.85194785,1.26328519,3.80950788,9.095370076,10.47870811,1257.492508,0.024147671,Rotten
litchi_rotten (869),63.69737811,1.222611725,3.539788399,8.525292999,5.239613851,1387.559604,0.065195809,Rotten
litchi_rotten (870),64.86057542,0.704504339,4.184946125,11.276658,12.64220484,1461.141516,0.112596301,Rotten
litchi_rotten (871),63.13782143,0.837969979,3.911903489,11.98458097,10.80913898,991.0452093,0.037435722,Rotten
litchi_rotten (872),61.41844398,0.969845435,3.889866464,9.318168534,11.25589583,918.7627569,0.160124731,Rotten
litchi_rotten (873),62.13801211,0.830792991,3.959057396,9.526484177,5.517208826,1138.793525,0.194431302,Rotten
litchi_rotten (874),61.05513646,1.2549402,3.847916553,10.4721501,7.110383302,1291.303699,0.04295188,Rotten
litchi_rotten (875),66.83069575,0.829353524,3.522444462,10.8737659,5.743308724,959.0338772,0.037382393,Rotten
litchi_rotten (876),66.60727393,0.638232087,3.928617902,9.568118139,7.889143158,802.8710153,0.090987014,Rotten
litchi_rotten (877),69.50606372,0.899040452,4.001321714,11.61971807,11.27439008,1040.054581,0.149553055,Rotten
litchi_rotten (878),67.29678414,1.479914433,3.791724342,10.24001596,10.66185984,1478.201535,0.056320122,Rotten
litchi_rotten (879),60.52045839,0.725881413,4.0301069,9.801560306,11.12149822,1286.477222,0.003975982,Rotten
litchi_rotten (880),68.84245174,1.112158659,3.65890091,10.58669101,10.49251271,1080.927811,0.108244126,Rotten
litchi_rotten (881),68.62675163,0.93297305,3.654893614,11.81121539,7.730287957,934.8032681,0.191320114,Rotten
litchi_rotten (882),64.43320321,0.571024568,3.612991891,11.17820918,7.445074973,1049.262772,0.078255371,Rotten
litchi_rotten (883),65.85863051,0.987876606,3.760396332,8.160052522,6.370596835,918.8876033,0.084026911,Rotten
litchi_rotten (884),69.76078332,1.202164329,4.092908425,9.329239643,13.49070875,874.4140749,0.193780343,Rotten
litchi_rotten (885),65.32304364,1.013219976,4.079538444,9.88217874,11.16479359,1434.719661,0.138921522,Rotten
litchi_rotten (886),69.05321828,1.372106064,3.767976946,9.258070289,6.865110125,1498.355237,0.143834385,Rotten
litchi_rotten (887),60.83038758,0.788937017,3.912383115,10.80075024,6.772093798,914.8801077,0.112540401,Rotten
litchi_rotten (888),61.91051869,0.586249171,4.004571422,11.3050766,13.73035602,838.1657912,0.194921842,Rotten
litchi_rotten (889),64.40754943,1.436565612,3.668844742,10.92538038,12.42730864,1030.811775,0.137773297,Rotten
